,endereço,telefone,avaliação,link_maps,user_ratings_total,coordenadas,nome
597,"Av. Luiz Lazzarin - Vila Zuleima, Criciúma - SC, 88810-370, Brazil",,5.0,https://maps.google.com/?cid=6023775463370711493,3.0,"{'lat': -28.6743728, 'lng': -49.3932183}",Stock Car Pneus
598,"Av. Castelo Branco, 175, Torres - RS, 95560-000, Brazil",(51) 3626-1698,4.7,https://maps.google.com/?cid=4035382780443016386,234.0,"{'lat': -29.3313921, 'lng': -49.7385563}",Geo-Balance
599,"Av. Egídio Tomási - Centro, Jacinto Machado - SC, 88950-000, Brazil",,4.5,https://maps.google.com/?cid=12796466105397051297,21.0,"{'lat': -29.0014846, 'lng': -49.761325}",Mur Pneus
600,"BR-101 - Nossa Sra. Aparecida, Três Cachoeiras - RS, 95580-000, Brazil",(51) 3667-3999,4.8,https://maps.google.com/?cid=6700825308292052057,12.0,"{'lat': -29.4416245, 'lng': -49.9049389}",Savar Pneus
601,"R. Francisco Hipólito Rolim, 1261 - Bela Vista, Três Cachoeiras - RS, 95580-000, Brazil",(51) 3667-1224,4.7,https://maps.google.com/?cid=15867894525312266178,10.0,"{'lat': -29.4526208, 'lng': -49.9180857}",Pneus Pedra Branca Ltda.
602,"R. Alameda Antônio Alves da Silva, 400 - Cidade Alta, Araranguá - SC, 88900-000, Brazil",,4.7,https://maps.google.com/?cid=262734093132445113,20.0,"{'lat': -28.9403173, 'lng': -49.4988606}",Vipal Maxi Truck Real Pneus
603,"Rod. Luiz Rosso, 4106 - São Luís, Criciúma - SC, 88803-470, Brazil",(48) 3438-3459,2.5,https://maps.google.com/?cid=14167016550197912935,2.0,"{'lat': -28.7306073, 'lng': -49.3709766}",Rabelo Pneus Industriais
604,"R. Antônio Bertoncini, 185 - Cidade Alta, Araranguá - SC, 88901-022, Brazil",(48) 3522-2907,4.1,https://maps.google.com/?cid=2366577268128429855,33.0,"{'lat': -28.93914539999999, 'lng': -49.4960185}",Autocenter Zauer
605,"Centro, Estrada Mun., 996, Turvo - SC, 88930-000, Brazil",(48) 3525-1220,4.9,https://maps.google.com/?cid=1023970875249451613,23.0,"{'lat': -28.93104039999999, 'lng': -49.6780924}",Auto Box Mecanica e Auto Center
606,"R. Pedro João Pereira, 751 - Mato Alto, Araranguá - SC, 88904-174, Brazil",(48) 3522-0255,0.0,https://maps.google.com/?cid=13101117720918414778,,"{'lat': -28.9525164, 'lng': -49.5019065}",Rodap Auto Center
607,"R. Sete de Setembro, 55, Arroio do Sal - RS, 95585-000, Brazil",(51) 3687-1700,5.0,https://maps.google.com/?cid=7818955849369957952,2.0,"{'lat': -29.4956362, 'lng': -49.854405}",Caetano Baltazar Dias
608,"Av. Patrício Lima, 2400 - Humaitá de Cima, Tubarão - SC, 88704-410, Brazil",(48) 3626-9329,4.5,https://maps.google.com/?cid=8444628934248246977,23.0,"{'lat': -28.4626568, 'lng': -49.02251649999999}",Longovel Auto Center
609,"R. Antônio Lino Lessa, 133-63 - Rio Bonito, Braço do Norte - SC, 88750-000, Brazil",,0.0,https://maps.google.com/?cid=13752121008570610925,,"{'lat': -28.2769813, 'lng': -49.1426197}",Silva Recapagem
610,"R. Profa. Eugênia dos Reis Perito, 136 - Vila Moema, Tubarão - SC, 88705-101, Brazil",,0.0,https://maps.google.com/?cid=8869716903284042844,,"{'lat': -28.4714946, 'lng': -48.99073509999999}",Ed Pneus
611,"R. Conrado Niehues, 21 - Trevo, Braço do Norte - SC, 88750-000, Brazil",(48) 3658-3582,4.1,https://maps.google.com/?cid=8023365407438437631,28.0,"{'lat': -28.2839773, 'lng': -49.1568602}",Braço Forte Pneus Auto Center
612,"Av. Calistrato Müller Salles, 611 - Progresso, Laguna - SC, 88790-000, Brazil",(48) 3644-0812,4.6,https://maps.google.com/?cid=8853386198637176868,136.0,"{'lat': -28.4698433, 'lng': -48.7848601}",NEI PNEUS
613,"Rua Jacob Buss - Parque das Acácias, São Ludgero - SC, 88730-000, Brazil",(48) 3657-0907,4.3,https://maps.google.com/?cid=3942830412975934539,37.0,"{'lat': -28.3240692, 'lng': -49.1712862}",Vieira Pneus e Suspensões
614,"SC-370, km 174 - São Martinho, Tubarão - SC, 88708-800, Brazil",(48) 3632-9761,4.4,https://maps.google.com/?cid=16723084286162404999,9.0,"{'lat': -28.4427629, 'lng': -49.0244}",Preto Pneus Auto Center
615,"R. Manoel Americo Barros, 35 - Portinho, Laguna - SC, 88790-000, Brazil",(48) 3644-0857,5.0,https://maps.google.com/?cid=4203742827561553913,3.0,"{'lat': -28.4567753, 'lng': -48.794527}",Brandl Pneus FILIAL
616,"Av. Ivo Silveira - Morro da Glória, Urussanga - SC, 88840-000, Brazil",(48) 98436-4986,4.6,https://maps.google.com/?cid=4881296597486701022,74.0,"{'lat': -28.5254088, 'lng': -49.3173306}",Faquin Auto Center Pneus
617,"R. Pres. Getúlio Vargas - Bela Vista, Lauro Muller - SC, 88880-000, Brazil",(48) 3464-3281,4.3,https://maps.google.com/?cid=17551586087959813828,34.0,"{'lat': -28.3949125, 'lng': -49.3948584}",Baesso Auto Center
618,"R. Prudente de Morais, 1074 - Santo Antônio de Pádua, Tubarão - SC, 88701-401, Brazil",(48) 99971-0460,4.6,https://maps.google.com/?cid=14148458342827027645,22.0,"{'lat': -28.493184, 'lng': -49.003009}",JK Mecânica E Pneus
619,"R. José Alberto Nunes, S/N - São João ME, Tubarão - SC, 88701-180, Brazil",(48) 3628-0431,0.0,https://maps.google.com/?cid=7398049939608517739,,"{'lat': -28.4741243, 'lng': -49.026554}",DREBOR Recapagem
620,"Estr. Geral Morro do Maquiné - Mirim, Imbituba - SC, 88780-000, Brazil",(48) 3255-7681,4.0,https://maps.google.com/?cid=15178776618623787568,1.0,"{'lat': -28.2299914, 'lng': -48.6969296}",AGC TYRE
621,"SC-434, Km 13 nº 1661, sala 01 - Centro, Garopaba - SC, 88495-000, Brazil",(48) 3354-1616,4.5,https://maps.google.com/?cid=12892340411176894611,78.0,"{'lat': -28.0395388, 'lng': -48.6232385}",Cliniccar Autocenter
622,"R. Dom Pedro Primeiro, 61 - Centro, Criciúma - SC, 88802-190, Brazil",(48) 3437-0129,5.0,https://maps.google.com/?cid=13084580120280308323,1.0,"{'lat': -28.6805213, 'lng': -49.371111}",Barbosa Pneus
623,"Rod. Luiz Rosso, 145 - São Luís, Criciúma - SC, 88803-470, Brazil",(48) 3045-5956,4.8,https://maps.google.com/?cid=9408932411578769397,4.0,"{'lat': -28.6937013, 'lng': -49.3687651}",Mattiole Rodas E Pneus
624,"Av. Otto Renaux, 445 - São Luiz, Brusque - SC, 88351-301, Brazil",0800 006 2800,4.4,https://maps.google.com/?cid=16016585558025980333,234.0,"{'lat': -27.0865487, 'lng': -48.911887}",Fredy Pneus - Loja Brusque
625,"R. Pref. Germano Schaeffer, 38/40 - Centro 1, Brusque - SC, 88350-000, Brazil",(47) 3211-7500,4.4,https://maps.google.com/?cid=5162201852140473209,129.0,"{'lat': -27.0977026, 'lng': -48.91368569999999}",DPaschoal
626,"Av. Otto Renaux, 401 - São Luiz, Brusque - SC, 88350-210, Brazil",(47) 3351-2003,4.5,https://maps.google.com/?cid=3077270749299623558,138.0,"{'lat': -27.0872155, 'lng': -48.9120469}",Rubens Comércio - Revenda Michelin
627,"R. Adriano Schaeffer, 201 - Centro 1, Brusque - SC, 88350-330, Brazil",(47) 3350-5050,4.6,https://maps.google.com/?cid=2161113025356943940,91.0,"{'lat': -27.0994364, 'lng': -48.913806}",Zucco Pneus
628,"Rua Augusto, R. Bento Inácio de Melo, nº53 - Águas Claras, SC, 88353-635, Brazil",(47) 3350-6442,4.3,https://maps.google.com/?cid=3401417554845918412,9.0,"{'lat': -27.1419971, 'lng': -48.90619239999999}",Cesari Pneus LTDA ME
629,"Rod. Antônio Heil, Km 29, 310 - Centro 2, Brusque - SC, 88352-501, Brazil",(47) 3351-4298,4.1,https://maps.google.com/?cid=11755386394833335796,8.0,"{'lat': -27.097457, 'lng': -48.9049315}",Recauchutagem Brusquense Serv de Pneus Ltda
630,"Av. Otto Renaux, 588 - São Luiz, Brusque - SC, 88351-301, Brazil",(47) 3396-7402,4.7,https://maps.google.com/?cid=15254697767554773639,30.0,"{'lat': -27.0827641, 'lng': -48.912146}",JK Pneus Brusque SC
631,"R. dos Imigrantes, Guabiruba - SC, 88360-000, Brazil",(47) 3355-7892,3.3,https://maps.google.com/?cid=10304335599202919346,4.0,"{'lat': -27.095956, 'lng': -48.9614824}",Solak Pneus Alinhamento E Balanceamento
632,"Av. Dom Joaquim, 700 - Jardim Maluche, Brusque - SC, 88354-026, Brazil",(47) 3255-9990,4.2,https://maps.google.com/?cid=13502268107254946842,36.0,"{'lat': -27.1076884, 'lng': -48.925715}",ViaBR Autocenter Brusque
633,"R. Marquês do Herval, 1334 - Ponto Chic, Ibirama - SC, 89140-000, Brazil",3357-2525,4.5,https://maps.google.com/?cid=17684240124183196303,147.0,"{'lat': -27.0593709, 'lng': -49.5366662}",Pneurama
634,"R. São Pedro, 399 - São Pedro, Brusque - SC, 88355-050, Brazil",,2.0,https://maps.google.com/?cid=2095927767321611168,1.0,"{'lat': -27.0781115, 'lng': -48.9176248}",Cm pneus
635,"Rod. Antônio Heil, Km 27 - Santa Terezinha, Brusque - SC, 88352-288, Brazil",(47) 3350-1061,0.0,https://maps.google.com/?cid=14834513762755157747,,"{'lat': -27.082303, 'lng': -48.8959359}",Recap Pneus - Filial Brusque-SC
636,"R. São José, 30 - Centro 1, Brusque - SC, 88350-285, Brazil",(47) 3351-1686,4.6,https://maps.google.com/?cid=187686646667314741,29.0,"{'lat': -27.0923224, 'lng': -48.90777689999999}",Dinho Sports Wheels
637,"Rod. Antônio Heil, 310 - KM 29 - Centro 2, Brusque - SC, 88353-100, Brazil",(47) 3351-4298,0.0,https://maps.google.com/?cid=16649001952450316874,,"{'lat': -27.0974521, 'lng': -48.90493379999999}",Recauchutagem Brusquense
638,"R. Paulo Bauer, 99 - São Luiz, Brusque - SC, 88351-490, Brazil",(47) 3355-5431,4.7,https://maps.google.com/?cid=10640501939754193977,72.0,"{'lat': -27.0798276, 'lng': -48.9170539}",Auto Center Dois Amigos
639,"R. Gustavo Richard, 45 - Centro 1, Brusque - SC, 88354-010, Brazil",(47) 3351-9067,4.6,https://maps.google.com/?cid=9887254792039638048,52.0,"{'lat': -27.1044444, 'lng': -48.9194444}",Milani Pneus
640,"Rua Guabiruba Sul, 735-801, Guabiruba - SC, 88360-000, Brazil",3355-0436,4.7,https://maps.google.com/?cid=7358722901453195013,47.0,"{'lat': -27.0979499, 'lng': -48.9695358}",Sul Auto center Guabiruba Sul
641,"Alameda Aristiliano Ramos, 1005 - Jardim América, Rio do Sul - SC, 89160-113, Brazil",(47) 3521-1888,5.0,https://maps.google.com/?cid=4803101801474363076,27.0,"{'lat': -27.2121108, 'lng': -49.6362256}",Bento Acessórios
642,"Rod. Ivo Silveira - Bateas, Brusque - SC, 88355-200, Brazil",(47) 3252-0665,4.7,https://maps.google.com/?cid=5496016189450973112,21.0,"{'lat': -27.0700941, 'lng': -48.8972401}",JP Pneus Auto Center
643,"Rodovia Barão 470 6878 - km 142, Rio do Sul - SC, 89160-000, Brazil",(47) 3525-0001,4.4,https://maps.google.com/?cid=13808915378832907466,55.0,"{'lat': -27.2039659, 'lng': -49.6386524}",Unidas Veículos-Car Center Pirelli
644,"R. Emílio Niebuhr, 60 Bairro - Santa Rita, Brusque - SC, 88352-198, Brazil",,0.0,https://maps.google.com/?cid=4371621385922790013,,"{'lat': -27.08174, 'lng': -48.89734319999999}",Sun.f Brasil
645,"R. Angelo Tomio, 34 - Jardim América, Rio do Sul - SC, 89160-232, Brazil",(47) 3521-1091,4.5,https://maps.google.com/?cid=13134940897665817676,143.0,"{'lat': -27.210511, 'lng': -49.632547}",Poffo Auto Center
646,"Rua Augusto Benassi, 135 - Limoeiro, Brusque - SC, 88356-453, Brazil",(47) 3252-1316,4.6,https://maps.google.com/?cid=10948234568651390442,19.0,"{'lat': -27.0474701, 'lng': -48.87658219999999}",Salvador Pneus
647,"R. Cel. Conceição, 1373 - Centro, Tijucas - SC, 88200-000, Brazil",(48) 3263-6322,4.4,https://maps.google.com/?cid=9674107761259690172,43.0,"{'lat': -27.2273793, 'lng': -48.6277574}",GP Pneus e Motos
648,"R. Francisco Pedro Machado, 333 - Barreiros, São José - SC, 88117-402, Brazil",,0.0,https://maps.google.com/?cid=11743265079099575399,,"{'lat': -27.5797078, 'lng': -48.6115629}",TWW Pneus
649,"Rua Blumenau 285, Esquina 5ª Avenida - Municípios, Balneário Camboriú - SC, 88337-440, Brazil",(47) 3366-0066,4.4,https://maps.google.com/?cid=1172688754571145475,47.0,"{'lat': -27.004273, 'lng': -48.63900899999999}",Multi Pneus BC
650,"Av. Leoberto Leal, 58 - Barreiros, São José - SC, 88117-001, Brazil",,3.5,https://maps.google.com/?cid=15347633554590691476,2.0,"{'lat': -27.5730286, 'lng': -48.6008094}",Maizumm Auto Center
651,"BR-101, 131 - Monte Alegre, Camboriú - SC, 88348-410, Brazil",(47) 3267-8900,4.6,https://maps.google.com/?cid=12012091939052624663,30.0,"{'lat': -26.992739, 'lng': -48.6617658}",GF Pneus/ Trade Park
652,"R. Ten. Carvalho, 334 - XV de Novembro, Tijucas - SC, 88200-000, Brazil",(48) 3263-0972,4.4,https://maps.google.com/?cid=4707363990622951820,80.0,"{'lat': -27.2509795, 'lng': -48.6459479}",Monte Carlo Pneus
653,"Av. Marginal Oeste, 1833 - Centro, Balneário Camboriú - SC, 88337-370, Brazil",(47) 3011-0800,4.6,https://maps.google.com/?cid=10656835283454456848,149.0,"{'lat': -27.0012056, 'lng': -48.64116629999999}",Pneus Ubiratã Auto Center
654,"R. 246, 801 - s 1 - Andorinha, Itapema - SC, 88220-000, Brazil",(47) 3268-4141,5.0,https://maps.google.com/?cid=1103732863973910722,2.0,"{'lat': -27.1325093, 'lng': -48.6089394}",S A Pneus e Som Automotivo
655,"Av. Ivo Silveira - Morro da Glória, Urussanga - SC, 88840-000, Brazil",(48) 3465-2862,4.6,https://maps.google.com/?cid=14457341391957723408,43.0,"{'lat': -28.5249807, 'lng': -49.3173782}",Camarão Pneus / Auto Center /Mecânica / Escapamentos
656,"R. Marcos Batista, 675 - Centro, São Joaquim - SC, 88600-000, Brazil",(49) 3233-2702,4.4,https://maps.google.com/?cid=363428897932868553,19.0,"{'lat': -28.2914077, 'lng': -49.9353348}",Edinho Pneus
657,"R. Egídio Martorano, 451, São Joaquim - SC, 88600-000, Brazil",(49) 3233-2002,4.0,https://maps.google.com/?cid=3014022666436460349,4.0,"{'lat': -28.2876442, 'lng': -49.9339494}",Vitocar Pneus
658,"Av. Paraguassu, n°4115 - sala 02/03, Capão da Canoa - RS, 95555-000, Brazil",(51) 99851-3454,4.4,https://maps.google.com/?cid=3597501926785983910,18.0,"{'lat': -29.6861764, 'lng': -49.9778539}",ATACADÃO PR PNEUS
659,"Av. Ararigbóia , 673 Fone : (51) 3665-3593 - Centro, Capão da Canoa - RS, 95555-000, Brazil",(51) 3665-3593,4.5,https://maps.google.com/?cid=2267907132845514757,59.0,"{'lat': -29.76355, 'lng': -50.022554}",Esquina Car Centro Automotivo
660,"Av. Getúlio Vargas, 1102 - Nova Brasília, Sombrio - SC, 88960-000, Brazil",(48) 99919-6496,5.0,https://maps.google.com/?cid=166791696829824606,2.0,"{'lat': -29.1082096, 'lng': -49.642453}",Basso rodas
661,"Av. Papa João XXIII, 307 - Parque das Avenidas, Sombrio - SC, 88960-000, Brazil",(48) 3533-3453,4.6,https://maps.google.com/?cid=479522751218821853,60.0,"{'lat': -29.1051603, 'lng': -49.6330774}",NIKITA PNEUS
662,"Av. Paraguassu, 343 - Araça, Capão da Canoa - RS, 95555-000, Brazil",(51) 99205-0038,4.8,https://maps.google.com/?cid=3570323168074830941,97.0,"{'lat': -29.7401991, 'lng': -50.0078052}",Estrela Auto Center
663,"R. Emíliano Sá - Centro, Armazém - SC, 88740-000, Brazil",(48) 3645-0666,4.3,https://maps.google.com/?cid=4530363653077925171,10.0,"{'lat': -28.2611947, 'lng': -49.0183799}",Auto Center Peron Pneus
664,"Rod. Luiz Rosso, 1020-1050 - São Luís, Criciúma - SC, 88803-365, Brazil",(48) 99906-4155,3.0,https://maps.google.com/?cid=14411159927779043561,3.0,"{'lat': -28.7014534, 'lng': -49.36883599999999}",Colina Auto Center
665,"Av. Inácio José Schaefer, 820 - Centro, Três Cachoeiras - RS, 95580-000, Brazil",(51) 3667-1599,5.0,https://maps.google.com/?cid=2280094356107081635,5.0,"{'lat': -29.4534407, 'lng': -49.922984}",Catarina Pneus
666,"Av. Rio Grande - Barra do Aririu, Palhoça - SC, 88140-600, Brazil",(48) 99618-0187,4.9,https://maps.google.com/?cid=8210935644940190227,14.0,"{'lat': -27.6606035, 'lng': -48.6673333}",ITAMAR PNEUS
667,"R. Alcino Navegantes Moreira, 3402 - Barra do Aririu, Palhoça - SC, 88134-100, Brazil",98494-6766,5.0,https://maps.google.com/?cid=8015108168885029441,1.0,"{'lat': -27.6707514, 'lng': -48.6503246}",Borracha Pneus
668,"Av. Luiz Lazzarin - Maria Céu, Criciúma - SC, 88809-385, Brazil",(48) 3433-8759,4.5,https://maps.google.com/?cid=3188530185495360067,15.0,"{'lat': -28.6763208, 'lng': -49.39665189999999}",ANGEL AUTO CENTER
669,"R. Altamiro Guimarães, 275 - Centro, Florianópolis - SC, 88015-510, Brazil",(48) 3028-1093,4.8,https://maps.google.com/?cid=10667115964725806978,200.0,"{'lat': -27.58606, 'lng': -48.54424969999999}",Santa Apolônia
670,"R. Carlos Thiesen, 611 - Centro, Ituporanga - SC, 88400-000, Brazil",,4.0,https://maps.google.com/?cid=4458776629292688870,4.0,"{'lat': -27.4197672, 'lng': -49.59580700000001}",CS Distribuidora
671,"Av. Adolfo Konder, 1720, Urubici - SC, 88650-000, Brazil",(49) 99933-5150,4.5,https://maps.google.com/?cid=599002459073241192,4.0,"{'lat': -27.9987417, 'lng': -49.58665999999999}",AUTO CENTER QUATRO RODAS
672,"Estr. Blumenau - Santana, Rio do Sul - SC, 89160-332, Brazil",(47) 98820-8000,5.0,https://maps.google.com/?cid=1821032521827923873,1.0,"{'lat': -27.207766, 'lng': -49.6246368}",Box34 reforma de rodas
673,"R. Guanabara, 218 - Boa Vista, Rio do Sul - SC, 89167-150, Brazil",(47) 3522-3274,0.0,https://maps.google.com/?cid=15568212018276951112,,"{'lat': -27.2226565, 'lng': -49.6365177}",2 e 4 Rodas
674,"R. Durval V. de Andrade, 116 - Taboão, Rio do Sul - SC, 89160-000, Brazil",(47) 98886-6152,5.0,https://maps.google.com/?cid=13097762504147611507,2.0,"{'lat': -27.2019342, 'lng': -49.61617039999999}",GP RODAS
675,"R. Gen. Osório, 28 - Jardim América, Rio do Sul - SC, 89160-000, Brazil",(47) 3300-1131,4.8,https://maps.google.com/?cid=4534395611740009478,24.0,"{'lat': -27.2117391, 'lng': -49.6352206}",Auto Vale Pneus e Acessórios (Geometria/Balanceamento/...)
676,"R. Euclídes da Cunha, 426 - Velha, Blumenau - SC, 89036-730, Brazil",(47) 3328-3836,4.5,https://maps.google.com/?cid=14900697359459444404,34.0,"{'lat': -26.9255261, 'lng': -49.0979277}",R S Clínica das Rodas
677,"Av. Marginal Leste, 612 - Centro, Balneário Camboriú - SC, 88337-000, Brazil",(47) 3363-1566,3.8,https://maps.google.com/?cid=2984045535626019375,10.0,"{'lat': -27.0048986, 'lng': -48.62857090000001}",Tecno Rodas
678,"R. Dr. Pedro Rangel, 522 - São João, Itajaí - SC, 88304-430, Brazil",(47) 3348-2064,4.5,https://maps.google.com/?cid=5327523894115582376,155.0,"{'lat': -26.9005556, 'lng': -48.68333330000001}",Só Rodas Pneus e acessórios
679,"R. Progresso, 886 - Progresso, Blumenau - SC, 89026-201, Brazil",(47) 3335-0626,4.1,https://maps.google.com/?cid=787323443466338877,83.0,"{'lat': -26.9645443, 'lng': -49.0750898}",Four wheels
680,"Av. Santa Catarina, 1555 - Tabuleiro, Camboriú - SC, 88339-005, Brazil",,0.0,https://maps.google.com/?cid=10462408596040883373,,"{'lat': -27.0073962, 'lng': -48.64871650000001}",Galeria das Rodas
681,"Pte. do Imaruim, Palhoça - State of Santa Catarina, 88130-605, Brazil",(48) 3771-1552,4.3,https://maps.google.com/?cid=15449684617223265146,6.0,"{'lat': -27.6292898, 'lng': -48.6575356}",101 Autocenter
682,"Av. Renato Ramos da Silva, 217 - Paes Leme, Imbituba - SC, 88780-000, Brazil",,4.8,https://maps.google.com/?cid=12699531301276061095,8.0,"{'lat': -28.2534693, 'lng': -48.6819972}",Gebalcar
683,"BR-475, 904 - Floresta, Braço do Norte - SC, 88750-000, Brazil",,0.0,https://maps.google.com/?cid=11304974155486585675,,"{'lat': -28.2811292, 'lng': -49.1480749}",Zanatta
684,"Estr. Santa Luzia, 88, Paulo Lopes - SC, 88490-000, Brazil",,4.8,https://maps.google.com/?cid=13683492716970849070,33.0,"{'lat': -27.9607945, 'lng': -48.6825141}",Cicle Duas Rodas
685,"Dalmolin, Biguaçu - State of Santa Catarina, 88160-000, Brazil",,0.0,https://maps.google.com/?cid=5795198836979046213,,"{'lat': -27.4873177, 'lng': -48.6496846}",Consertos De Rodas De Moto
686,"R. 418, 42 - Morretes, Itapema - SC, 88220-000, Brazil",(47) 3268-1755,4.7,https://maps.google.com/?cid=16486158555066942376,22.0,"{'lat': -27.1183702, 'lng': -48.61003299999999}",Auto Mecânica Quatro Rodas ao lado da havam
687,"Av. Getúlio Vargas - Centro, Araranguá - SC, 88900-037, Brazil",(48) 99989-6561,4.4,https://maps.google.com/?cid=2803496648853151077,25.0,"{'lat': -28.9368915, 'lng': -49.4815826}",Sobre Rodas MX
688,"SC-445, 803 - Vila Nova, Içara - SC, 88820-000, Brazil",(48) 99613-8031,3.0,https://maps.google.com/?cid=12049636072281968433,2.0,"{'lat': -28.759882, 'lng': -49.269814}",Mecanica Quatro Rodas
689,"Rua Dr. Virgulino de Queiroz, 588 - Centro, Araranguá - SC, 88900-000, Brazil",(48) 3522-1888,5.0,https://maps.google.com/?cid=6592495250796440222,8.0,"{'lat': -28.9395785, 'lng': -49.4825376}",Mecânica Quatro Rodas Araranguá
690,"R. Princesa Isabel, 673 - Oficinas, Tubarão - SC, 88705-701, Brazil",(48) 3628-3948,4.6,https://maps.google.com/?cid=12762627916994914616,36.0,"{'lat': -28.4905679, 'lng': -49.016531}",DESTINO 2 RODAS
691,"Av. Luiz Lazzarin, 144-202 - Vila Floresta II, Criciúma - SC, 88806-345, Brazil",(48) 3433-8687,4.4,https://maps.google.com/?cid=12250691730430419110,5.0,"{'lat': -28.6727321, 'lng': -49.3887987}",Tornearia Mago das Rodas 48 34338687 ou 999201096 ou 996138292
692,"R. Q, 108 - Vila Nova, Içara - SC, 88820-000, Brazil",,0.0,https://maps.google.com/?cid=15167474913974601470,,"{'lat': -28.7668551, 'lng': -49.269121}",Mecanica quatro rodas
693,"BR-285 - Centro, Turvo - SC, 88930-000, Brazil",(48) 3525-1014,3.9,https://maps.google.com/?cid=2625853485411340973,13.0,"{'lat': -28.9287247, 'lng': -49.68130739999999}",VIPE RODAS TURVO
694,"R. José Querino Nunes, Praia Grande - SC, 88990-000, Brazil",(48) 99163-2671,0.0,https://maps.google.com/?cid=13121038571414449740,,"{'lat': -29.192822, 'lng': -49.9522027}",Auto Mecânica e Tornearia Quatro Rodas
695,"Rua 4-A Blocos 2, R. Três L, 04 - Loja 02, Sombrio - SC, 88960-000, Brazil",,0.0,https://maps.google.com/?cid=13686502653184292924,,"{'lat': -29.085821, 'lng': -49.63107400000001}",Pneuline
696,"Rua Dr. Virgulino de Queiroz, 555 - Centro, Araranguá - SC, 88900-000, Brazil",,0.0,https://maps.google.com/?cid=7928309064038669443,,"{'lat': -28.9385725, 'lng': -49.4832028}",Mecanica 4 rodas
697,"R. Carlos Welausen Porto, Torres - RS, 95560-000, Brazil",,5.0,https://maps.google.com/?cid=2493185337649543489,1.0,"{'lat': -29.33900539999999, 'lng': -49.73616209999999}",Mecanica Quatro Rodas
698,"SC-442, sala02, Jaguaruna - SC, 88715-000, Brazil",(48) 99974-0723,4.4,https://maps.google.com/?cid=11467333913536344868,32.0,"{'lat': -28.6055612, 'lng': -49.0338462}",Tok Car Auto Center
699,"R. Roberto Zumblick, 1121 - Humaitá, Tubarão - SC, 88704-400, Brazil",(48) 3622-4000,5.0,https://maps.google.com/?cid=14016123860471081210,8.0,"{'lat': -28.471377, 'lng': -49.0151499}",Mecânica Quatro Rodas
700,"Centro, Turvo - State of Santa Catarina, 88930-000, Brazil",,4.8,https://maps.google.com/?cid=16942437685805695306,6.0,"{'lat': -28.9264546, 'lng': -49.6802145}",Zico Rodas e Pneus
701,"R. Joaquim Pedro Coelho, 117-229 - Paraguai, Jacinto Machado - SC, 88950-000, Brazil",(48) 99833-6000,4.6,https://maps.google.com/?cid=6541083152779777223,266.0,"{'lat': -28.9969348, 'lng': -49.7614212}",Rodas Pizzaria
702,"Av. Caeté, 112 - Cidade Mineira Nova, Criciúma - SC, 88806-350, Brazil",,0.0,https://maps.google.com/?cid=11520235946094052478,,"{'lat': -28.6842279, 'lng': -49.4198496}",Boca Rodas E Pneus
703,"R. João Mijieski, 64 - Liri, Içara - SC, 88820-000, Brazil",(48) 3443-0299,5.0,https://maps.google.com/?cid=6799287837772556693,1.0,"{'lat': -28.6981901, 'lng': -49.3125302}",Rotula Auto Center
704,"Av. Quintino Manoel Domingos - Januária, Sombrio - SC, 88960-000, Brazil",(48) 99966-9363,4.0,https://maps.google.com/?cid=7624750012285942990,1.0,"{'lat': -29.0972762, 'lng': -49.6345057}",Sombri Rodas
705,"Centro, Estrada Mun., 2709, Turvo - SC, 88930-000, Brazil",,4.4,https://maps.google.com/?cid=16827861284563957482,7.0,"{'lat': -28.9398515, 'lng': -49.668738}",Vipe Rodas
706,"BR-101, Km 385 Poço 8, Içara - SC, 88820-000, Brazil",(48) 99650-3028,5.0,https://maps.google.com/?cid=705109739943026049,2.0,"{'lat': -28.7733302, 'lng': -49.3127057}",Quatro Rodas Auto socorro
707,"Av. Getúlio Vargas - Jardim das Avenidas, Araranguá - SC, 88906-066, Brazil",(48) 99630-6882,4.0,https://maps.google.com/?cid=7157636801444456457,1.0,"{'lat': -28.950823, 'lng': -49.464149}",Roda Livre Lavacar
708,"Av. Benjamin Constant, 917, Torres - RS, 95560-000, Brazil",(51) 98041-5236,4.8,https://maps.google.com/?cid=7974544090031876153,329.0,"{'lat': -29.3324205, 'lng': -49.724946}",Benja Bulldger- burger sobre rodas
709,"Rua Severino José, R. Severino J Souza, 118 - Cidade Alta, Araranguá - SC, 88901-088, Brazil",(48) 99670-3757,5.0,https://maps.google.com/?cid=13987572265915722660,1.0,"{'lat': -28.937734, 'lng': -49.4989325}",Roda Livre Garage
710,"R. Pedro João Pereira, 1150 - Mato Alto, Araranguá - SC, 88900-000, Brazil",(48) 3524-3780,3.7,https://maps.google.com/?cid=13224743131819722254,20.0,"{'lat': -28.9551841, 'lng': -49.5054355}",Free Wheel Bikes
711,"R. João XXIII, 381 - Caravaggio, Nova Veneza - SC, 88868-000, Brazil",(48) 3476-0342,0.0,https://maps.google.com/?cid=8110422000847460195,,"{'lat': -28.6586362, 'lng': -49.4669319}",Pazetto Usinagem e Fundição
712,"Av. Gabriel Zanette, 665 - Próspera, Criciúma - SC, 88815-060, Brazil",(48) 3437-5948,4.6,https://maps.google.com/?cid=9221516129672081047,44.0,"{'lat': -28.6826589, 'lng': -49.3534614}",Corremol Correntes Molas Engrenagens Rolamentos Mancais
